id,comment_id,Comment
3960,6455,I appreciate the clarity you provide for project tasks and the positive mood that encourages me to share with you more knowledge.
3961,6456,"-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3963,6458,The student shows great determination in completing of tasks given to her.
3965,6462,"David worked together with his team and came up with a concept note to inform the re-design of the website. This is intended to improve his documentation and presentation skills plus team work as they prepare to present their concepts to clients in the future.
David has other supervisors who train him on other concepts. Through that, he is able to learn what other departments do in the Ministry for example; last week he was taught how to configure the land lines used at the Ministry and was taken through the functions of the devices in the equipment room where they terminate the analog lines from UTL."
3966,6465,"-Worked on the Adita Crud fun sourcing application.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3967,6466,He has perfected Cisco IOS commands.
3968,6467,"Learning sessions were attended well, tasks given were executed on time."
3969,6468,I encourage him to always use PCs at Stratcom to complete pratical tasks.
3970,6469,He is now having knowledge of networking and terminating cables
3971,6470,"Learning sessions were attended well, and tasks given were executed on time."
3972,6471,"-Worked on the Adita Crud fun sourcing application.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3973,6472,"-Worked on the sororit city Football club website.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3974,6473,"Good Job Andrew for pushing through the barriers of software challenges, KEEP IT UP!"
3975,6474,He beats the deadline always
3976,6476,"Learning sessions were attended well, and tasks given were executed on time."
3977,6477,Great work and progress from the review of the entirety of tasks performed from the beginning of the project
3978,6481,David has managed to implement part of the front-end to the business to business flutter application.
3980,6483,He has been engaging throughout this week
3981,6484,worked with MySQL
3982,6486,"-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3983,6487,"Completed:

Continued General IT support (troubleshooting of problems )
Installation of windows server 2019
Adding Windows server 2019 roles (ADDS)
RAID Management"
3984,6489,"I encourage Joshua to attend training sessions at Stratcom and at the same time try not to miss internship training sessions at Stratcom. Incase of any challenge, he is free to contact the Lead Trainer."
3988,6493,She must be confident with deploying on production and able to decide which hosting options to choose from for a project
3989,6495,"-Deployed the rental app on the local server.
-Added some modules for tenants registration"
3990,6496,"He has managed to make sufficient research on how to improve the results from the previous experiments. Specifically, I asked him to investigate the use of transfer learning as a means to improve the models and I am satisfied with the review he has.
Also he has identified challenges with deploying CNN models for android with the flutter framework that he has been using. I have recommended to him that he can explore the use of Tensorflow specific pipelines like the ML Kit to deploy android apps."
3991,6497,"-Worked on the Adita Crud fun sourcing application.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
3994,6501,He is free to use internet at Stratcom cyber cafe for any task that requires internet connectivity.
3995,6502,"Despite a few challenges,  Polycarp managed to complete this week's tasks."
3998,6508,"He is a good person very co-operative because he asks what he doesnt understand and when you tell him he learns it very fast 
He is too caring about everyone in shop"
3999,6509,"He is too determined in what he does bambi, The program is running very well no complains yet but the services are good so far"
4001,6512,"He should always contact the Lead Developer incase of coding challenges. I also encourage him to make use of the internet for further research. Otherwise, he is doing well."
4002,6513,"-Kenneth's eagerness to learn is commendable.
-He communicates clearly.
-Seeks to be practical/hands-on in his assignments."
4003,6514,I encourage him to utilize the time at Stratcom and acquire new skills.
4005,6516,She was introduced to Production hosting. She calm and engaging.
4006,6517,"Through teamwork and cooperation, he is progressing well with the project. Add more efforts and time for efficiency and effectiveness."
4007,6520,"-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
4008,6521,"-Worked on the Adita Crud fun sourcing application.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
4009,6522,"Joshua managed to develop the front-end for the data manipulation system and pushed his code to GitHub, looking forward to seeing him integrate Django as a back-end for the data manipulation system."
4010,6523,Limited time of interaction with him due to clashing school and  company activities
4011,6524,Kyagaba has Integrated Django back-end in the data Manipulation system and he has so far done a good job despite the fixed schedule. He has also managed to use the titanic dataset to learn and train himself more data science concepts to add on the training he has acquired.
4012,6526,"Despite the fact that he is working on two projects at the same time, he has given his best to see that the back-end for the Login and Sign-up pages for the business to business flutter application is implemented using Firebase, and has also managed to use the House prediction dataset to practice more on machine learning."
4013,6528,She has been engaging
4014,6534,He has managed to accomplish his reading tasks on keras callbacks for monitoring model training and I am satisfied with the review. He has also taken the extra step to try out the object detection pipeline with Tensorflow to get a better understanding of the end goal for the whitefly task.
4015,6535,He was cooperative in this week
4016,6536,Good Creativity
4017,6537,Draws on the knowledge and skills of others.
4018,6538,Ngrok was intended to expose her machine to the internet
4019,6539,He worked with ngrok to turn his software
4020,6541,Good progress on development of a cabinet information paper.
4021,6542,Took great initiative in organising mini workshop on backing up user data. Was also very collaborative through timely code reviews. He has been able to deliver most of his assigned tasks. No clear visibility into the quality of his work at the moment.
4022,6544,"Always followed instructions and carried out assignments as expected. Whenever she hit a road block, she always sought help."
4023,6545,"As I have said in the previous weeks, your ability to learn new programs is incredible. Good work."
4024,6546,I still encourage him to contact the Lead Developer incase of coding challenges
4025,6551,He can design websites using WordPress Content Management System
4026,6552,The student shows consummate tenacity in completing his tasks and making sure everything is done in the right time.
4027,6553,Emmanuel did all of the tasks asked of him and more. He felt comfortable enough to trust his instincts and handled many situations which alleviated much of our work load. We were all very impressed by his ability to assess the work and get things accomplished in a short work day.
4028,6554,Her verbal communication skills improved greatly since the first day she started
4029,6555,I encourage Owen to utilise his time at Stratcom and learn / perfect newly acquired skills.
4030,6556,I encourage her to use internet and research about new concepts.
4031,6558,Can't wait for the backend of the data manipulation system. Otherwise thanks for putting in a lot to complete tasks.
4032,6559,"Great progress on tasks and assignments, despite juggling between school and work"
4033,6561,"Ms. Nakityo went through the CSS Framework, Tailwind, which she is going to use to style the app."
4034,6562,Maria is Progressing well and independent
4035,6563,He is doing well.
4037,6566,"-Setup Laravel with Inertia JS on the rentapps solution.
-Worked on the Adita Crud fun sourcing application.
-Setup adita on the local server and created the landing page
-Attended training on hosting a website on Cpanel. / Remote servers for both web applications and WordPress.
-Started on the Jinja Tour Web Development Using Laravel and worked on the travelers model and Booking.
- Visit the Server Room and learned some best practices for cable management."
4039,6569,Junior can now segment a switched network by configuring VLANs on layer 2 devices.
4040,6570,Designed a simple blog using WordPress CMS. thoroughly.
4041,6571,Joseph indeed completed the assignment of moving files from one VM to another using SSH and he is continuing with the other assignments
4042,6572,"week 5 she joined the infrastructure department. this department handles the cabling and networking system for our client. in this department she and the group where given a brief introduction and taken through different tasks. with the department engineers. 

she ended her week in the Enterprise department. where she did server configuration and installation with different operating systems. and working with department engineers on their assigned tasks. week 6 she continues in the same department."
4043,6574,Virtual host set up was not an easy thing to be accomplished in. More is need to interface with more of the different server softwares configurations so as to become more confident working around those technologies
4045,6576,"The learning curve is not steep,  all that is required is to observe the fundamentals and to  have a systematic approach to the learning journey."
4046,6579,"I encourage Michelle not to miss presentations at campus. Whenever she has time, she can always come to Stratcom and catch up with whatever she has missed."
4047,6580,"Do more research on crystal reports with formulas. Also finish up with the TLS issue in CRM.
Good progress."
4048,6581,Good at team cordination
4049,6583,He is a fast learner.
4050,6584,Engaged in system coding frameworks such as django to work on real-life systems
4051,6586,Good job but always put emphasis on getting tasks done as soon as possible and learn how to prioritize yours tasks. Am sure you will get there.
4052,6588,great improvement and keep up the good work.
4053,6591,Mariam has very good work ethics and follows direction well
4054,6593,"Miiro, All interfaces built should be mobile-friendly, we build mobile-first interfaces"
4056,6597,Developed APIs using the concepts learnt
4057,6598,She can now configure routing protocols on layer 3 devices without any challenges.
4058,6602,I encourage Dickens to choose internship training sessions that favor him so that he doesn't miss lectures at Campus.
4059,6603,the work is going on well however he needs to give more time to the design for it to be simple and nice to the user
4060,6604,"Jolly has been exposed to the other areas of risk management such as operational, Credit and Market risk. She was given a high level detail to the activities within these spaces and a walkthrough on conducting stress tests.

She was also exposed to regulatory returns specific to reporting on the regulator IT audit findings."
4061,6606,"incorporated service management with software engineering by learning how to use ITSM tools such as spice works to track, resolve and report on incidents"
4062,6607,Olivia is making progress with the assignments she has
4063,6610,She has been sickly with limited time to completed tasks
4064,6611,"been sickly in this week.
Got less time to interact her up"
4065,6614,I still encourage John to plan his movements a bit early so that he can spend less on transport.
4066,6617,"Nnabakka is passionate about data science, Regression and Prediction, Classical Linear and Nonlinear Regression, and Extensions."
4067,6619,"Natasha has made further progress with the data preparation, specifically she has presented candidate features to be used for training the model to predict the number of monthly submissions. The features that she has selected currently need to be aggregated by month to make value for training the model. I look forward to how this data can be prepared better."
4069,6621,"All the tasks assigned were completed.
She managed to design WordPress personal blog"
4070,6623,Alertness and willing to learn new skills on time.
4071,6624,Good Team Work skills and great ability to multitask.
4072,6625,"Learning sessions were attended well, and tasks given were executed on time."
4073,6627,"Together with her team, Linda came up with a concept note to inform the re-design of the website. This was intended to improve her documentation and presentation skills plus team work as they prepare to present their concepts to clients in the future.
Linda is also having other supervisors who train her on other concepts. Through that, she is able to learn what other departments do in the Ministry for example; she was taught how to configure the land lines used at the Ministry and were taken through the functions of the devices in the equipment room where they terminate the analog lines from UTL."
4076,6633,Jovan should use PC repair and maintenance skills that he has acquired to fix his laptop.
4077,6634,"To be successful in a competitive computing industry, Givious should learn how to deal with pressure."
4078,6635,-Attended the training dor data science and hosting of laravel application on Cpanel.
4079,6637,he is making good progress and later when finished will be asked to integrate the task schedule system with the asante software
4080,6638,She was new to this skillset but was able to catch up with others in website design.
4083,6642,Ms.Rashidah is comprehending the theory and practical very well. i encourage her to continue with practice on similar systems to grasp the concepts further.
4084,6643,Elijah demonstrated a good understanding of Google Cloud Platform by setting up the UNMC cluster
4085,6644,"I gave here a task to develop a website, to see her skills in website designing, she did it well and also hosted at godtech.co.ug"
4087,6646,"Despite a very tight schedule, Edgar has managed to complete this week's tasks."
4089,6648,"Enthusiastic, energetic and displayed positive learning behavior."
4090,6649,Development is ongoing and connection to the database.
4091,6650,Development is ongoing as the Student is learning new technologies.
4092,6651,She is finding a hard time using illustrator
4093,6652,The task she told me she enjoyed doing. I didn't tell her what to do. told her to use youtube.
4094,6654,He is performing well
4095,6655,Very Good performance from kenneth
4096,6656,Introduced to Network concepts
4097,6657,Engaging teammate
4098,6658,Engaging teammate
4099,6662,"Great and persistent improvement by Sonia.
She is focused which has helped her learn more skills at work as an intern."
4100,6664,Great communication and Initiative skills showcased. He was able to spearhead the organisation of the sprint planning call for the mobile application development team. Ability to reach out to other team members outside the platform department showed great integration skills. No clear visibility in his quality of code. There is a room for improvement in the quantity of work done as per assigned tasks - this is partly due to the high degree of dependency of his tasks. So the Sprint planning process of the team needs more refinement as we head into the future sprints.
4101,6665,dedicated to learning new concepts
4102,6668,He was assigned tasks to start with in regards to API concepts which he did
4103,6671,Jovan shows  a strong work ethic by consistently staying up until all daily tasks are completed.
4104,6672,Doreen has started internship and she doing well. We are going to equip him with hands-on skills and practical competence for the next  6 weeks.
4105,6674,"Time might be limited, but I encourage Doreen to utilize this time and acquire hands-on skills."
4107,6678,"The student was given programming logic exercises which were needed to be applied on the ecommerce under development. Eventually after a few attempts and little guidance, he was able to pull out his solution to add shopped items incrementally to cart."
4108,6681,Some progress has been made with regards to extracting the text data from docx documents and I have given them hints on how to improve their submissions.
4109,6682,The text extraction task has been completed with minor comments on how to automate the extraction for multiple documents. He has also started work on a django project.
4110,6683,I still encourage Brian to practice multitasking so that he can complete all tasks assigned to him on time.
4112,6685,I encourage Maria to slow down the Trainer incase he is a bit fast.
4114,6687,The ability to grasp new concepts quickly is not that high. But with time she can improve. Not having a computer is an issue but maybe more effort is needed to provide computing services to students at school.
4115,6688,She seems interested in UIs but lacks the skills to execute it very well. Maybe some of these students should be allowed to explore frontend development more.
4116,6689,Use more of the documentation to deeply understand how most CI functions and hooks work and how best they can be use look up here https://www.codeigniter.com/userguide3/ but as i always say that practice is key in the process of acquiring knowledge or skill. thanks
4117,6692,"Its all about practice. As your practice grows, you will master the skill of consuming as much information as possible"
4119,6696,The candidate interpersonal skills and customer engagement skills have improved compared to when she joined us.
4120,6697,Quick learner and good listener
4121,6698,The candidate has learnt foundational practical application of PHP and frameworks.
4122,6704,SRS completed and submitted for review
4123,6705,Open to new platforms and programing languages while learning from URA experienced developers
4124,6706,able to do a portfolio online site
4125,6707,He is adaptive to company standards. And eager learn.
4127,6709,"the student was gradually improving, abiding by instructions and being positive towards learning."
4129,6711,interacted with control panels
4130,6712,able to do a portfolio online site
4132,6714,working with MySQL
4133,6715,started well with database management system
4134,6716,Good adaptation to coding/development environment and tools used in the project.
4135,6717,Good team work. Contributed to the conceptual design of Raman spectroscopy
4136,6718,"I encourage her to complete all tasks assigned to her on time. By doing so, she won't have to deal with any pressure."
4137,6719,Excellent attitude towards work.
4138,6720,Completion of assignments on time. Timely delivery
4140,6722,Good work this week. Getting better with voice systems
4141,6723,Good network knowledge learnt and it is reflecting on Otim's work.
4142,6724,progressed in website and multimedia development.
4143,6725,Hard working and passionate about ICT
4144,6726,Jovan offers constructive suggestions to peers to enhance their work.
4145,6727,Adrone has started internship. We are going to equip him with hands-on skills for the next 6 weeks.
4146,6728,"the student was gradually improving, abiding by instructions and being positive towards learning."
4147,6729,Demonstrated ability to pass on knowledge by taking on other interns for java fundamentals which enabled the entire team to come up to speed
4149,6731,"I encourage Adrone to practice multitasking. By doing so, he will be able to handle the semester load and internship at Stratcom with ease."
4150,6732,He has perfected Cisco IOS commands  and can now configure layer 2 and 3 devices with ease.
4151,6733,Thanks Manasseh for completing the Login and Sign-up pages. Continue being cooperative so as to complete the tasks in time.
4152,6735,"With challenges of a new langague and approach of programming, there's a self management and esteem to  keep going and ask for help, a good step to learning and also to achieving great, getting to another assigment and documentation, would love to taste his ablilty to work under pressure with alot of work and timelines yet relaxed"
4153,6736,She was collaborative
4154,6737,Engaging
4155,6738,The is a need to understand the beauty of simplicity. Student sometimes over complicates simple things but this is something we can work on.
4157,6740,"The week's objectives have been executed diligently and effectively.
Bertrand has a very good learning attitude."
4162,6747,The intern gained research skills and learnt how to find resources on the internet
4164,6750,This week was a rest week to give the interns time to prepare for their upcoming tests and I asked them to put the tasks on hold.
4165,6751,"Whenever Patricia has some time, she can come to Stratcom and catch up with whatever she has missed."
4166,6753,Some progress has been made towards extracting text from documents. I have given them guidance on how to automate the process for multiple documents and how to analyze the extracted data.
4167,6755,Promising and Always Active
4168,6756,"https://www.mukonokings.com/
Task to be completed were to update the previous content, upgrade website infrastructure from manual code to Wordpress.
Ensure admission is working"
4169,6757,I am impressed by how much research innocent has accomplished during the past 2 weeks to learn about LSTMs and transformers in order to implement a next word predictor for Luganda.
4170,6759,Kisa can now configure a layer 3 device as a basic firewall and also a segment a switched network using VLANs.
4172,6763,It's very commendable how you picked up the pace in spite of the new technologies
4173,6764,Your communication on Slack could use some improvement to aid quicker progress across the entire team.
4174,6766,He has grown into a person who can handle advanced work. He is a fast learner.
4175,6767,Great progress thus far.
4176,6768,Great progress thus far.
4177,6769,better with MySQL Database
4178,6770,The intern was engaged more on continuous development of the website and the system for the department. This is due to the limited time left for the internship.
4179,6773,"Showed great help in building the concept for KeBERA IOT device mostly on the physics and chemistry involved, Also showed great Knowledge in cross platform development and technologies since the KeBERA project is meant to be Cross platform. All in all his a well equipped personnel in the field of software development, hard working and reliable Individual. He will make a good software Engineer"
4182,6777,handed in the task of the project on time
4183,6781,Output was not that positive for this week.
4184,6782,Tried to troubleshoot webserver installations and on how to locate and find errors in webserver logs . Needs more hands-on practice on trouble shooting
4185,6783,"Installing and setting up Windows server 2019 continued
Adding windows server 2019 roles (DHCP, ADDS,RDP,)
Adding users and computers on windows server 2019 domain
Installing ubuntu server
Installing apache server and mysql server, phpmyadmin
Installing Samba"
4186,6785,We have put a pause on internship activities to enable the interns to focus on their tests and assignments. We  did not conduct progress reviews this week.
4187,6786,"Installing and setting up Windows server 2019 continued
Adding windows server 2019 roles (DHCP, ADDS,RDP,)
Adding users and computers on windows server 2019 domain
Installing ubuntu server
Installing apache server and mysql server, phpmyadmin
Installing Samba"
4188,6790,"The main task this week has been to read  about transformers which will be used in training language models for Luganda and I was satisfied with what he has covered from the review.
He has also continued to make further progress on the data cleaning pipeline for topic classification."
4189,6791,The intern was engaged more on continuous development of the website of the Ministry.
4190,6799,"Frontend programming logics were presented to the students to figure out how to position selected items to be shopped. 
After several attempts, Solomon Akora was among those who presented their suggested solutions."
4191,6801,"Angela managed to develop the homepage interface front end work, collaboratively with her teammates inorder to deliver a working prototype of the e-commerce platform assignment. Good work"
4192,6806,He needs to do more With web technologies
4193,6811,"Limited time of engagement due to much pressure from campus that made concentration to our projects less. He could better am sure.
He got challenges with Apache configurations but well, google helped much. He must have learned how to google solutions in this week."
4194,6814,We are making sure internet is provided
4195,6815,"Mmiiro's research and computer skills are some of the best I�ve seen. He was assigned a task to integrate Admin LTE bootstrap template with laravel,having a single header though out,single nav bar  with dynamic pages.I wasn't expecting a student in beginner level to complete this  difficult task easily and in a short time frame.

I would like to express what an amazing intern Mmiiro was for me and our
department. He was unbelievably responsible, professional, personable, and a great team member! I believe that he has
an amazing future ahead of his programming. He is the type of
person that people want to work with and be around which is rare. I hope he is
proud of what he is learning!."
4197,6819,His deliverable were on time regardless of the fixed schedule with school activities.
4198,6820,"boosted Auth is Boosted's central user registration system.
Her role in the update of the system has been tremendous"
4199,6821,.....
4200,6825,William has successfully implemented file upload to the data manipulation system and also went ahead to add a model for storing the csv so as to generate graphs and some visualization from it. Great work so far and his progress is promising.
4201,6826,"Shows up on time, He has good business ideas, creative and applies concepts learnt, Dressing code is perfect"
4202,6827,good with online websites
4203,6830,"Sharp and fast learner, Good listener, he always ask questions during sessions, Communication skills is perfect."
4204,6832,Has less than a 1% error rate on work product.
4207,6835,"Passionate about motion graphics and willing to learnt more and more, Good presenter, Has good ideas, His time management is excellent."
4208,6836,"Apart from transport challenge, she is doing well."
4210,6838,I still encourage her to plan her movements a bit early so that she can spend less on transport.
4214,6844,Peter managed to deliver a working prototype of the e-commerce platform he's been assigned. Great work. Keep it up
4219,6849,good with MySQL Database management system
4220,6850,Resty should plan her movements abit early so that she can spend less on transport.
4224,6858,I encourage him to use free internet at Stratcom Cyber Cafe for research purposes.
4226,6860,Goo progress
4227,6861,"I encourage Ambrozio to practice multitasking. By doing so, he will be able to handle semester load and internship training with ease."
4231,6865,-She work on the module for travellers and Booking with the Project team of software development. and she was task to write the documentation.
4233,6868,Mercy is doing well and she is almost done with internship. I encourage her to find time to refresh and not stress herself because it's not good for her health.
4240,6876,"Whenever he is free, he can always come to Stratcom  to practice what he has learnt."
4246,6883,"Her contribution to Boosted store is a value addition to the product.
The filter feature is a great addition."
4249,6886,"Since Rajab is passionate about coding, I encourage him to read more about Python programming and perfect it."
4252,6889,Successively implemented a LAN at office premises with assistance from colleagues.
4254,6893,-Deployed the crud fund campaign application sourcing.
4255,6894,"In addition to contacting the Lead Developer at Stratcom, Winnie should also make use of the internet to perfect are coding skills."
4256,6896,I encourage Paula to contact the Lead Developer incase of any coding challenges. She can also use internet to research about new concepts.
4257,6899,"You would have been specific with this modules completed.
However, your positive attitude towards work is highly appreciated"
4259,6901,I encourage Noellah to plan her movements a bit early so that she can spend less on transport.
4260,6903,"-Worked on Adita project code review
-Implemented some modules on the features on the mantle of hope site  
- Worked on the tours and travel application and updated the user session in laravel application"
4262,6905,"Learning sessions were attended well, tasks given were executed on time."
4263,6906,The student completed the abovementioned tasks satisfactorily.
4266,6909,worked further with MySQL
4268,6911,He managed the database and tables in it using MySQL databases on Xamp Localhost Server
4270,6913,BPL might have been a challenge to grasp due to unavailability of a standard documentation.
4271,6914,Davis has managed to integrate Firebase within the flutter interfaces for authentication. Continue being hardworking.
4274,6917,Introduced to Web administration with Apache server.
4277,6920,Joshua can now segment a switched network by configuring VLANs on layer 2 devices.
4279,6922,So far Reagan is so attentive and responds well with progress
4280,6924,"Installing and setting up Windows server 2019 continued
Adding windows server 2019 roles (DHCP, ADDS,RDP,)
Adding users and computers on windows server 2019 domain
Installing ubuntu server
Installing apache server and mysql server
Installing Samba"
4282,6926,"I encourage him to perfect the new skills he has acquired in coding and networking. When he gets time, he's free to come back to Stratcom and learn graphics design."
4283,6927,"-Deployed adita app on local computer
-Work on the code review for adita, and implemented inertia Js and Vue on the application"
4284,6928,"Ronald Besigye, He is a good person pernow the things they did are working well no problem is going on.
The problem we have now is that the employees are not feeling good with him because they a jealousy since he was put in a good place because he works well."
4285,6929,"Kisa has successfully finished internship and he's acquired hand-on skills in Coding, Networking & Systems Administration, PC repair and software maintenance."
4286,6930,"-He completed the landing page on Soroti FC.
-Completed the booking model for the Jinja Tour Web App.
-He attended the Hosting session for the Atara Legacy website on live C panel.
-Attended code review for the Adita project."
4287,6931,"He is a good person not yet bad news happning in the area he greets well 
he comes in time and he doesnt complain about what he is doing"
4288,6932,"She is moving on schedule, and progressing on well"
4289,6933,I encourage Francis to plan his movements a bit early so that he can spend less on transport.
4292,6937,...
4293,6938,"He was able to expose his machine's localhost to the internet using ngrok.
Hope he was inspired to develop a custom server tunnel similar"
4294,6939,"Good work on the interface, please note that you can always use slack to ask all the teammates about anything which is not clear in the API documentation"
4295,6940,The intern was engaged more on continuous development of the website and the system for the department. This is due to the limited time left for the internship.
4297,6948,"He should work on instant reporting on progress.
It is key"
4299,6951,"Given more time with design software, she will be able to come up with eye catching functional application interfaces for the best user experience."
4302,6959,He can use the coming days to prepare for tests. We shall help him catch up with whatever he might miss.
4303,6960,This is an accurate capture of what transpired.
4304,6961,"Installing and setting up Windows server 2019 continued
Adding windows server 2019 roles (DHCP, ADDS,RDP,)
Adding users and computers on windows server 2019 domain
Installing ubuntu server
Installing apache server and mysql server, phpmyadmin
Installing Samba"
4307,6964,"Great work. Deborah has been consistent from the start by completing all tasks assigned to her completely, on-time and with a great attitude towards work amidst all challenges faced. She is capable of delivering in a high-pressure work environment. Impressive!"
4308,6965,Joseph is doing more research on some new technologies that should help him to be able to push ahead the assignments he currently has.
4309,6966,very good and commited student
4310,6967,Tasks assigned excellently completed and new deployment techniques exhibited.
4311,6969,This week we reviewed the code Roy wrote for the assigned project. The provided work demonstrated his understanding of the task. We have now added him to our GitHub repo to familiarize himself with our in-house product. We hope Roy will modified it to be ready to conduct a demo before the client in a few weeks.
4312,6970,Showed ability to work as a group through discussion with the rest. still Debugging and error handling an issue.
4313,6971,"Showed some flexibility and adaptability by learning new things about PHP, a language he had not yet worked with before."
4314,6972,Slow progress on the frontend development but there is an eagerness to learn.
4317,6976,Commended for quick TAT in setting up new computers and complying to the installation procedures
4318,6977,Reagan has perfected Cisco IOS commands. He can now configure layer 2 and 3 devices with ease.
4319,6978,I encourage him to upgrade his PC for better performance.
4322,6983,Alex is hard working.
4324,6985,Assignment was completed as required. Maria is a quick learner and needs to pay attention to details
4325,6986,Good creativity
4326,6987,Great Work Here
4327,6988,able to work with mysql databases
4328,6989,"Angella, hosted the soroticityfc.com website on the remote server using the cpanel."
4329,6991,"-Updated the adita Dashboard
-Started working on the documentation for adita
-Reworked on mantled of hope website."
4330,6992,Amazing intern.
4332,6995,He is a promising software developer and has the passion.
4333,6996,"He was not well this week, quick recovery."
4334,6997,Focus was on database development and he progressed.
4335,6998,He progressed in multimedia this week.
4336,6999,Progressive   although he wasn't familiar with the adobe suite but was able to catch up.
4337,7000,Elijah managed to set up a notification system that would send slack and email notifications to the stakeholders involved during a system outage.
4338,7001,Very passionate about ICT
4340,7004,"Ensure you close all the issues assigned to you in CRM. 
Maintain that good progress and working zeal"
4341,7006,"-Implemented the Module for  Registering tenants and also working on the wallet for payment on rentappug
-Worked on the password reset, and forgot the password.
-Employed the Dashboard on the crud sourcing fund Adita App."
4342,7008,Jolly is flexible and has overtime demonstrated a keen interest to learn and get acquainted with IT aspects beyond just IT Risk Management
4343,7009,Progress is good. We decided to improve the application layout specifically the dashboard content before moving on to the next tasks.
4346,7016,Hard working.
4347,7017,Doing well
4348,7018,Mesarch is an amazing intern
4349,7019,only positive comments received from the branch employees so please keep it up.
4350,7020,Mesarch is a great intern. He is destined for stardom
4351,7021,Proud of you. Stay phenomenal
4353,7023,Gilbert has made great progress with the image classification task. He managed to fix the error in his evaluation and was able to make modifications to improve the precision of the model. He has faced some challenges with compiling the correct optimizer and loss function for the transfer learning experiment but I have given him a hint on how to improve this.
4354,7024,Worked with Flutter framework and testing APIs using tools such as postman
4356,7026,Good timer
4357,7028,"-Analysed the data for chances of University admission using python and use the regression and prediction module.
-Started writing the documentation of the analysis."
4358,7030,-He is learning more concepts in java .steady improvements.
4359,7031,Always bit deadlines
4360,7032,The training session very great the learner had good basic knowledge of databases
4361,7039,Emphasis for the week was put on web programming and installation of linux operating systems. A case in point of Ubuntu
4363,7042,I encourage Sadat to slow down the Lead Developer incase he's a bit fast.
4364,7043,I encourage Sadat to always contact the Lead Trainer incase of any challenges. He can also come to Stratcom to perfect whatever he has learnt practically.
4366,7046,Good database management skills
4367,7048,Ms. Nakityo finished making the design of the landing page of the Quiz app in Figma
4368,7049,Challenged by  fixed program and time since they were about to do the tests.
4370,7052,Charlotte  has perfected Cisco IOS commands. She can now configure  intermediary devices (routers & switches ) with ease.
4372,7055,"-Employed the Dashboard on the crud sourcing fund Adita App.
-Worked on the module to display a campaigner/Organization with its associated campaigns
-Worked on the module for viewing single campaigns"
4375,7058,Good knowledge and passion for the IT field.
4376,7059,There is need to master the art of summarizing reports. You can comment better than this.
4377,7060,I encourage  Powell to be extra careful when leaving Stratcom in the evening.
4378,7061,"She showed a lot of effort to learn the new tool Bizagi to draw and analyze process diagrams using Business Process Model and Notation (BPMN).It was new to her however her work is commendable.

Her data entry in the Assets and Inventory System (AIMS) was commendable"
4379,7062,Olivia is steadily making progress with her assignments especially on postgress database and supporting staff on use of ACMIS
4381,7064,-She analyzed data for University data for a chance of admit using the regression prediction in python and R programme.
4382,7065,She is always engaging.
4383,7070,He is very passionate and wants to learn and improve!
4385,7072,"Through teamwork and cooperation, he is progressing well with the project. Add more efforts and time for efficiency and effectiveness."
4386,7073,Needs to dedicate more time to the work. Otherwise balancing is a problem
4387,7074,"Despite all the challenges, the student was able to report to work on time. Focus was on the networks"
4388,7076,Wireless networks were the focus of the week and the student was able to configure a wireless network
4389,7077,"Overtime of research and asking questions and help has enbled his progres, i like it that he is directed and committed to learning and hit deadlines. most of all humble.
keep pushing and you will keep getting better."
4390,7081,Student has demonstrated capabilities of being a software developer with strength in database management
4391,7085,"Week 6. Mutooni and group looked at Domains. in this they were given a server to set up and configure domains. This took them some time because they had to configure the network and also configure the server. however, they succeeded. credit to Mutooni and her team."
4392,7089,Limited time of interaction with him due to clashing school and  company activities
4393,7090,Excellent work on the assigned task.
